naive-break_skip-1;0;0;0
naive-break_skip-2;0;0;0
naive-break_skip-3;0;0;0
naive-break_skip-4;0;0;0
naive-break_skip-5;0;0;0
naive-break_skip-6;0;0;0
naive-break_skip-7;0;0;0
naive-break_skip-8;0;0;0
naive-break_skip-9;99;0;6,7
naive-break_skip-10;0;0;0
naive-break_skip-11;0;0;0
naive-break_skip-12;0;0;0
naive-break_skip-13;0;0;0
naive-break_skip-14;99;0;3,45999999999999
naive-break_skip-15;0;0;0
naive-break_skip-16;0;0;0
naive-break_skip-17;0;0;0
naive-break_skip-18;99;0;2,25
naive-break_skip-19;0;0;0
naive-break_skip-20;0;0;0
naive-break_skip-21;99;0;3,69
naive-break_skip-22;0;0;0
naive-break_skip-23;39;0;3,69
naive-break_skip-24;0;0;0
naive-break_skip-25;0;0;0
naive-break_skip-26;0;0;0
naive-break_skip-27;99;0;12,4
naive-break_skip-28;99;0;12,4
naive-break_skip-29;0;0;0
naive-break_skip-30;0;0;0
naive-break_skip-31;30;0;7,38
naive-break_skip-32;6;0;3,69
naive-break_skip-33;0;0;0
naive-break_skip-34;12;0;3,69
naive-break_skip-35;0;0;0
naive-break_skip-36;41;0;3,69
naive-break_skip-37;99;0;20,67
naive-break_skip-38;51;0;50,4
naive-break_skip-39;0;0;0
naive-break_skip-40;47;0;30,33
naive-break_skip-41;38;0;18,45
naive-break_skip-42;39;1;94,23
naive-break_skip-43;54;1;66,49
naive-break_skip-44;99;0;50,59
naive-break_skip-45;49;0;14,76
naive-break_skip-46;52;0;50,4
naive-break_skip-47;62;2;116,15
naive-break_skip-48;43;2;114,01
naive-break_skip-49;39;0;31,14
naive-break_skip-50;51;1;79,18
naive-break_skip-51;55;2;120,36
naive-break_skip-52;49;1;112,46
naive-break_skip-53;48;1;70,47
naive-break_skip-54;59;1;91,58
naive-break_skip-55;47;0;34,02
naive-break_skip-56;50;2;148,62
naive-break_skip-57;60;1;87,08
naive-break_skip-58;50;1;74,68
naive-break_skip-59;54;1;95,04
naive-break_skip-60;58;1;83,16
naive-break_skip-61;52;4;298,09
naive-break_skip-62;52;4;257,62
naive-break_skip-63;56;3;215,02
naive-break_skip-64;59;1;119,84
naive-break_skip-65;50;2;124,63
naive-break_skip-66;99;2;132,23
naive-break_skip-67;64;3;211,04
naive-break_skip-68;99;2;135,92
naive-break_skip-69;56;2;149,66
naive-break_skip-70;63;3;199,85
naive-break_skip-71;99;7;413,94
naive-break_skip-72;60;4;256,62
naive-break_skip-73;58;3;174,55
naive-break_skip-74;99;8;616,4
naive-break_skip-75;67;4;228,86
naive-break_skip-76;59;3;199,58
naive-break_skip-77;61;4;245,26
naive-break_skip-78;60;4;282,76
naive-break_skip-79;62;4;228,26
naive-break_skip-80;99;5;382,24
naive-break_skip-81;61;6;331,35
naive-break_skip-82;60;7;454,16
naive-break_skip-83;68;6;452,27
naive-break_skip-84;63;7;481,06
naive-break_skip-85;62;7;414,29
naive-break_skip-86;73;6;383,56
naive-break_skip-87;64;3;194,85
naive-break_skip-88;66;5;291,76
naive-break_skip-89;68;11;791,349999999999
naive-break_skip-90;62;7;394,98
naive-break_skip-91;71;13;984,859999999999
naive-break_skip-92;68;12;830,059999999999
naive-break_skip-93;66;11;678,15
naive-break_skip-94;70;6;379,76
naive-break_skip-95;70;8;489,05
naive-break_skip-96;68;10;740,85
naive-break_skip-97;64;8;619,16
naive-break_skip-98;99;5;286
naive-break_skip-99;99;8;535,17
naive-break_skip-100;66;7;526,56
naive-break_skip-101;99;6;360,6
naive-break_skip-102;67;7;394,4
naive-break_skip-103;70;6;362,14
naive-break_skip-104;69;6;371,74
naive-break_skip-105;99;6;337,66
naive-break_skip-106;72;7;387,44
naive-break_skip-107;64;6;364,17
naive-break_skip-108;99;7;416,51
naive-break_skip-109;66;6;363,04
naive-break_skip-110;71;7;405,46
naive-break_skip-111;54;8;586,099999999999
naive-break_skip-112;59;3;194,15
naive-break_skip-113;73;5;358,41
naive-break_skip-114;54;4;308,4
naive-break_skip-115;72;3;174,76
naive-break_skip-116;57;3;196,47
naive-break_skip-117;62;8;551,879999999999
naive-break_skip-118;70;5;338,94
naive-break_skip-119;73;0;26,3
naive-break_skip-120;57;2;161,91
naive-break_skip-121;64;0;7,34
naive-break_skip-122;0;0;0
naive-break_skip-123;0;0;0
naive-break_skip-124;0;0;0
naive-break_skip-125;0;0;0
naive-break_skip-126;0;0;0
naive-break_skip-127;2;0;2,25
naive-break_skip-128;0;0;0
naive-break_skip-129;65;0;8,66
naive-break_skip-130;0;0;0
naive-break_skip-131;0;0;0
naive-break_skip-132;0;0;0
naive-break_skip-133;0;0;0
naive-break_skip-134;0;0;0
naive-break_skip-135;0;0;0
naive-break_skip-136;0;0;0
naive-break_skip-137;0;0;0
naive-break_skip-138;0;0;0
naive-break_skip-139;0;0;0
naive-break_skip-140;44;0;7,38
naive-break_skip-141;16;0;3,69
naive-break_skip-142;41;0;7,38
naive-break_skip-143;0;0;0
naive-break_skip-144;0;0;0
naive-break_skip-145;0;0;0
naive-break_skip-146;0;0;0
naive-break_skip-147;0;0;0
naive-break_skip-148;0;0;0
naive-break_skip-149;0;0;0
naive-break_skip-150;0;0;0
naive-break_skip-151;0;0;0
naive-break_skip-152;45;1;75,78
naive-break_skip-153;0;0;0
naive-break_skip-154;47;0;22,95
naive-break_skip-155;0;0;0
naive-break_skip-156;51;1;100,06
naive-break_skip-157;0;0;0
naive-break_skip-158;37;0;34,83
naive-break_skip-159;32;0;18,45
naive-break_skip-160;55;3;168,08
naive-break_skip-161;56;1;104,27
naive-break_skip-162;0;0;0
naive-break_skip-163;40;0;27,45
naive-break_skip-164;61;5;294,34
naive-break_skip-165;54;2;133,57
naive-break_skip-166;49;1;87,66
naive-break_skip-167;39;0;11,07
naive-break_skip-168;0;0;0
naive-break_skip-169;65;1;60,73
naive-break_skip-170;18;0;47,52
naive-break_skip-171;69;2;137,87
naive-break_skip-172;44;2;115,92
naive-break_skip-173;50;3;182,07
naive-break_skip-174;58;1;80,51
naive-break_skip-175;62;3;169,01
naive-break_skip-176;0;0;0
naive-break_skip-177;49;1;63,09
naive-break_skip-178;51;3;166,26
naive-break_skip-179;30;1;78,37
naive-break_skip-180;54;4;238,19
naive-break_skip-181;65;3;198,02
naive-break_skip-182;60;2;154,9
naive-break_skip-183;62;3;217,96
naive-break_skip-184;56;3;244,88
naive-break_skip-185;64;3;214,82
naive-break_skip-186;99;4;260,85
naive-break_skip-187;64;5;282,17
naive-break_skip-188;68;6;386,78
naive-break_skip-189;67;4;253,61
naive-break_skip-190;56;5;319,56
naive-break_skip-191;63;6;336,77
naive-break_skip-192;63;7;392,27
naive-break_skip-193;69;2;115,86
naive-break_skip-194;51;3;232,11
naive-break_skip-195;54;5;364,07
naive-break_skip-196;67;4;267,49
naive-break_skip-197;68;4;332,35
naive-break_skip-198;99;6;347,56
naive-break_skip-199;58;6;378,3
naive-break_skip-200;74;6;377,84
naive-break_skip-201;67;9;545,52
naive-break_skip-202;71;5;309,3
naive-break_skip-203;65;4;314,31
naive-break_skip-204;65;6;388,46
naive-break_skip-205;77;5;333,34
naive-break_skip-206;99;6;345,2
naive-break_skip-207;58;8;470,1
naive-break_skip-208;58;4;229,48
naive-break_skip-209;68;4;234,4
naive-break_skip-210;66;5;294,24
naive-break_skip-211;72;6;337,19
naive-break_skip-212;73;5;281,63
naive-break_skip-213;64;5;305,26
naive-break_skip-214;70;5;326,18
naive-break_skip-215;63;5;278,54
naive-break_skip-216;64;3;194,43
naive-break_skip-217;74;6;362,83
naive-break_skip-218;60;4;254,39
naive-break_skip-219;77;7;414,26
naive-break_skip-220;67;5;277,73
naive-break_skip-221;63;5;342,25
naive-break_skip-222;60;3;187,91
naive-break_skip-223;83;14;1018,15
naive-break_skip-224;54;3;178,92
naive-break_skip-225;49;6;374,759999999999
naive-break_skip-226;69;10;659,489999999999
naive-break_skip-227;79;2;146,23
naive-break_skip-228;69;6;411,819999999999
naive-break_skip-229;59;4;302,01
naive-break_skip-230;77;6;418,889999999999
naive-break_skip-231;0;0;0
naive-break_skip-232;86;1;68,02
naive-break_skip-233;49;0;2,31
naive-break_skip-234;2;0;7,34
naive-break_skip-235;77;0;54,31
naive-break_skip-236;35;0;27,15
naive-break_skip-237;0;0;0
naive-break_skip-238;38;3;195,25
naive-break_skip-239;0;0;0
naive-break_skip-240;0;0;0
naive-break_skip-241;0;0;0
naive-break_skip-242;0;0;0
naive-break_skip-243;27;0;9,65000000000001
naive-break_skip-244;64;0;2,95
naive-break_skip-245;84;0;8,64
naive-break_skip-246;2;0;10,29
naive-break_skip-247;20;0;6,39
naive-break_skip-248;0;0;0
naive-break_skip-249;46;0;2,84
naive-break_skip-250;0;0;0
naive-break_skip-251;0;0;0
naive-break_skip-252;0;0;0
naive-break_skip-253;0;0;0
naive-break_skip-254;0;0;0
naive-break_skip-255;0;0;0
naive-break_skip-256;14;0;3,69
naive-break_skip-257;44;0;7,38
naive-break_skip-258;0;0;0
naive-break_skip-259;9;0;3,69
naive-break_skip-260;0;0;0
naive-break_skip-261;46;0;11,07
naive-break_skip-262;0;0;0
naive-break_skip-263;0;0;0
naive-break_skip-264;50;0;7,38
naive-break_skip-265;50;1;75,49
naive-break_skip-266;0;0;0
naive-break_skip-267;39;0;15,57
naive-break_skip-268;36;0;3,69
naive-break_skip-269;0;0;0
naive-break_skip-270;0;0;0
naive-break_skip-271;51;0;38,52
naive-break_skip-272;26;0;31,14
naive-break_skip-273;38;0;34,02
naive-break_skip-274;43;0;3,69
naive-break_skip-275;54;0;38,52
naive-break_skip-276;0;0;0
naive-break_skip-277;23;0;7,38
naive-break_skip-278;0;0;0
naive-break_skip-279;50;1;70,7
naive-break_skip-280;8;0;24,57
naive-break_skip-281;47;0;11,88
naive-break_skip-282;52;0;34,83
naive-break_skip-283;71;0;30,33
naive-break_skip-284;45;0;18,45
naive-break_skip-285;0;0;0
naive-break_skip-286;60;0;39,33
naive-break_skip-287;58;1;87,79
naive-break_skip-288;45;0;43,02
naive-break_skip-289;69;2;119,97
naive-break_skip-290;43;1;58,3
naive-break_skip-291;47;1;89,86
naive-break_skip-292;47;2;144,75
naive-break_skip-293;52;1;75,91
naive-break_skip-294;70;1;61,47
naive-break_skip-295;40;0;32,37
naive-break_skip-296;19;0;11,88
naive-break_skip-297;99;1;103,98
naive-break_skip-298;71;2;148,94
naive-break_skip-299;64;5;286,15
naive-break_skip-300;53;4;245,86
naive-break_skip-301;57;3;173,61
naive-break_skip-302;71;3;193,38
naive-break_skip-303;67;6;363,64
naive-break_skip-304;52;5;331,18
naive-break_skip-305;55;3;201,93
naive-break_skip-306;54;1;81,25
naive-break_skip-307;69;2;170,02
naive-break_skip-308;57;2;150,7
naive-break_skip-309;69;4;291,89
naive-break_skip-310;69;4;247,83
naive-break_skip-311;61;2;148,46
naive-break_skip-312;70;4;250,9
naive-break_skip-313;67;13;957,379999999999
naive-break_skip-314;70;6;367,49
naive-break_skip-315;75;7;514,26
naive-break_skip-316;66;8;586,439999999999
naive-break_skip-317;68;6;345,94
naive-break_skip-318;51;2;191,76
naive-break_skip-319;63;8;576,939999999999
naive-break_skip-320;79;12;723,16
naive-break_skip-321;64;5;277,9
naive-break_skip-322;81;5;303,12
naive-break_skip-323;63;3;192,27
naive-break_skip-324;64;3;194,64
naive-break_skip-325;63;3;195,74
naive-break_skip-326;65;4;250,59
naive-break_skip-327;68;4;261,85
naive-break_skip-328;63;4;226,12
naive-break_skip-329;66;1;95,69
naive-break_skip-330;61;3;169,42
naive-break_skip-331;71;11;834,170000000001
naive-break_skip-332;83;10;679,109999999999
naive-break_skip-333;89;12;875,060000000001
naive-break_skip-334;76;15;1069,93
naive-break_skip-335;78;14;1018,19
naive-break_skip-336;65;11;774,780000000001
naive-break_skip-337;89;10;721,829999999999
naive-break_skip-338;57;5;334,66
naive-break_skip-339;62;11;819,230000000001
naive-break_skip-340;76;13;939,990000000001
naive-break_skip-341;61;3;228,83
naive-break_skip-342;62;5;313,97
naive-break_skip-343;55;2;131,05
naive-break_skip-344;51;1;109,29
naive-break_skip-345;0;0;0
naive-break_skip-346;55;1;60,59
naive-break_skip-347;71;1;91,33
naive-break_skip-348;4;0;2,95
naive-break_skip-349;75;6;436,67
naive-break_skip-350;56;5;328,26
naive-break_skip-351;0;0;0
naive-break_skip-352;0;0;0
naive-break_skip-353;59;0;16,82
naive-break_skip-354;0;0;0
naive-break_skip-355;0;0;0
naive-break_skip-356;0;0;0
naive-break_skip-357;76;0;8,89
naive-break_skip-358;0;0;0
naive-break_skip-359;54;1;88,13
naive-break_skip-360;56;1;67,02
naive-break_skip-361;0;0;0
naive-break_skip-362;0;0;0
naive-break_skip-363;0;0;0
naive-break_skip-364;0;0;0
naive-break_skip-365;0;0;0
naive-break_skip-366;0;0;0
naive-break_skip-367;0;0;0
naive-break_skip-368;0;0;0
naive-break_skip-369;0;0;0
naive-break_skip-370;0;0;0
naive-break_skip-371;0;0;0
naive-break_skip-372;0;0;0
naive-break_skip-373;0;0;0
naive-break_skip-374;0;0;0
naive-break_skip-375;0;0;0
naive-break_skip-376;0;0;0
naive-break_skip-377;0;0;0
naive-break_skip-378;0;0;0
naive-break_skip-379;0;0;0
naive-break_skip-380;0;0;0
naive-break_skip-381;29;0;7,38
naive-break_skip-382;0;0;0
naive-break_skip-383;57;0;14,76
naive-break_skip-384;47;0;7,38
naive-break_skip-385;0;0;0
naive-break_skip-386;46;0;7,38
naive-break_skip-387;53;0;20,07
naive-break_skip-388;49;0;34,83
naive-break_skip-389;45;0;7,38
naive-break_skip-390;0;0;0
naive-break_skip-391;0;0;0
naive-break_skip-392;0;0;0
naive-break_skip-393;0;0;0
naive-break_skip-394;49;0;23,76
naive-break_skip-395;0;0;0
naive-break_skip-396;0;0;0
naive-break_skip-397;63;0;3,69
naive-break_skip-398;54;0;20,07
naive-break_skip-399;3;0;14,76
naive-break_skip-400;49;1;68,85
naive-break_skip-401;46;0;15,57
naive-break_skip-402;72;3;217,77
naive-break_skip-403;65;1;85,46
naive-break_skip-404;66;1;63,09
naive-break_skip-405;58;2;112,17
naive-break_skip-406;78;1;94,75
naive-break_skip-407;58;2;136,22
naive-break_skip-408;56;1;68,85
naive-break_skip-409;49;3;175,25
naive-break_skip-410;62;0;36,9
naive-break_skip-411;50;0;42,73
naive-break_skip-412;55;3;183,15
naive-break_skip-413;46;1;76,75
naive-break_skip-414;99;3;177,17
naive-break_skip-415;51;3;192,82
naive-break_skip-416;56;4;252,69
naive-break_skip-417;68;1;61,99
naive-break_skip-418;57;0;11,88
naive-break_skip-419;53;2;166,42
naive-break_skip-420;70;4;255,72
naive-break_skip-421;65;2;122,75
naive-break_skip-422;69;6;392,17
naive-break_skip-423;63;4;285,18
naive-break_skip-424;76;10;630,659999999999
naive-break_skip-425;56;3;183,63
naive-break_skip-426;64;2;117,9
naive-break_skip-427;58;2;137,06
naive-break_skip-428;61;9;672,159999999999
naive-break_skip-429;63;5;347,82
naive-break_skip-430;60;5;310,56
naive-break_skip-431;59;4;228,42
naive-break_skip-432;78;3;196,08
naive-break_skip-433;65;2;143,94
naive-break_skip-434;50;1;63,93
naive-break_skip-435;99;2;150,03
naive-break_skip-436;62;3;188,63
naive-break_skip-437;51;0;42,73
naive-break_skip-438;79;2;158,66
naive-break_skip-439;58;2;118
naive-break_skip-440;65;3;180,52
naive-break_skip-441;63;11;805,190000000001
naive-break_skip-442;72;13;919,200000000001
naive-break_skip-443;72;10;672,449999999999
naive-break_skip-444;67;8;528,3
naive-break_skip-445;70;9;600,869999999999
naive-break_skip-446;76;8;554,47
naive-break_skip-447;68;9;597,329999999999
naive-break_skip-448;79;13;914,460000000001
naive-break_skip-449;78;12;886,480000000001
naive-break_skip-450;68;8;568,569999999999
naive-break_skip-451;59;2;139,35
naive-break_skip-452;74;3;187,24
naive-break_skip-453;59;2;123,01
naive-break_skip-454;64;3;179,49
naive-break_skip-455;62;1;103,93
naive-break_skip-456;43;1;108,12
naive-break_skip-457;57;3;187
naive-break_skip-458;79;0;24,54
naive-break_skip-459;51;1;67,57
naive-break_skip-460;74;3;202,37
naive-break_skip-461;50;0;21,73
naive-break_skip-462;9;0;4,31
naive-break_skip-463;69;0;51,12
naive-break_skip-464;0;0;0
naive-break_skip-465;0;0;0
naive-break_skip-466;64;1;101,81
naive-break_skip-467;56;0;15,65
naive-break_skip-468;39;1;96,72
naive-break_skip-469;51;1;79,03
naive-break_skip-470;0;0;0
naive-break_skip-471;31;0;2,95
naive-break_skip-472;0;0;0
naive-break_skip-473;0;0;0
naive-break_skip-474;37;0;2,95
naive-break_skip-475;0;0;0
naive-break_skip-476;0;0;0
naive-break_skip-477;0;0;0
naive-break_skip-478;0;0;0
naive-break_skip-479;53;0;10,1
naive-break_skip-480;41;0;6,62
naive-break_skip-481;12;0;14,76
naive-break_skip-482;0;0;0
naive-break_skip-483;0;0;2,31
naive-break_skip-484;0;0;0
naive-break_skip-485;0;0;0
naive-break_skip-486;0;0;0
naive-break_skip-487;0;0;0
naive-break_skip-488;0;0;0
naive-break_skip-489;0;0;0
naive-break_skip-490;0;0;0
naive-break_skip-491;0;0;0
naive-break_skip-492;0;0;0
naive-break_skip-493;0;0;0
naive-break_skip-494;57;0;3,69
naive-break_skip-495;0;0;0
naive-break_skip-496;43;0;7,38
naive-break_skip-497;0;0;0
naive-break_skip-498;0;0;0
naive-break_skip-499;0;0;0
naive-break_skip-500;51;0;3,69
naive-break_skip-501;87;1;71,8
naive-break_skip-502;0;0;0
naive-break_skip-503;54;0;19,26
naive-break_skip-504;52;2;143,41
naive-break_skip-505;0;0;0
naive-break_skip-506;51;0;3,69
naive-break_skip-507;0;0;0
naive-break_skip-508;0;0;0
naive-break_skip-509;0;0;0
naive-break_skip-510;36;1;56,65
naive-break_skip-511;50;1;84,62
naive-break_skip-512;1;0;3,69
naive-break_skip-513;0;0;0
naive-break_skip-514;99;0;11,07
naive-break_skip-515;38;0;11,88
naive-break_skip-516;82;1;108,28
naive-break_skip-517;0;0;0
naive-break_skip-518;35;0;11,07
naive-break_skip-519;47;0;7,38
naive-break_skip-520;50;1;64,35
naive-break_skip-521;40;0;11,88
naive-break_skip-522;45;0;19,26
naive-break_skip-523;0;0;0
naive-break_skip-524;72;1;88,63
naive-break_skip-525;69;1;84,13
naive-break_skip-526;40;0;23,76
naive-break_skip-527;80;2;112,88
naive-break_skip-528;0;0;0
naive-break_skip-529;37;0;56,16
naive-break_skip-530;38;1;68,04
naive-break_skip-531;74;5;308,62
naive-break_skip-532;58;5;316,67
naive-break_skip-533;52;6;442,26
naive-break_skip-534;71;1;93,87
naive-break_skip-535;68;4;262,99
naive-break_skip-536;42;2;119
naive-break_skip-537;85;2;134,63
naive-break_skip-538;64;6;393,38
naive-break_skip-539;69;4;234,02
naive-break_skip-540;76;5;385,64
naive-break_skip-541;77;3;208,27
naive-break_skip-542;66;3;174,48
naive-break_skip-543;72;2;124,77
naive-break_skip-544;71;3;168,63
naive-break_skip-545;57;1;103,14
naive-break_skip-546;58;1;65,64
naive-break_skip-547;55;1;76,32
naive-break_skip-548;68;3;185,14
naive-break_skip-549;74;4;259,34
naive-break_skip-550;77;6;357,89
naive-break_skip-551;72;15;1141,44
naive-break_skip-552;81;13;927,390000000001
naive-break_skip-553;76;13;943,490000000001
naive-break_skip-554;77;12;856,700000000001
naive-break_skip-555;72;13;936,280000000001
naive-break_skip-556;81;13;920,120000000001
naive-break_skip-557;80;13;914,540000000001
naive-break_skip-558;99;11;774,050000000001
naive-break_skip-559;76;12;904,260000000001
naive-break_skip-560;73;13;937,730000000001
naive-break_skip-561;63;4;257,1
naive-break_skip-562;72;2;133,2
naive-break_skip-563;60;3;222,86
naive-break_skip-564;50;1;74,45
naive-break_skip-565;61;3;184,83
naive-break_skip-566;71;7;426,47
naive-break_skip-567;45;4;276,27
naive-break_skip-568;65;8;523,209999999999
naive-break_skip-569;68;6;397,67
naive-break_skip-570;54;0;24,34
naive-break_skip-571;38;0;10,7
naive-break_skip-572;50;0;35,23
naive-break_skip-573;69;2;124,31
naive-break_skip-574;43;1;81,06
naive-break_skip-575;45;1;87,76
naive-break_skip-576;57;1;113,67
naive-break_skip-577;44;0;9,65000000000001
naive-break_skip-578;66;5;290,67
naive-break_skip-579;64;1;86,6
naive-break_skip-580;0;0;0
naive-break_skip-581;35;0;16,99
naive-break_skip-582;38;0;4
naive-break_skip-583;0;0;0
naive-break_skip-584;4;0;5,90000000000001
naive-break_skip-585;38;0;10,7
naive-break_skip-586;31;0;22,23
naive-break_skip-587;30;0;6,64
naive-break_skip-588;46;0;2,31
naive-break_skip-589;55;1;94,61
naive-break_skip-590;42;0;55,26
naive-break_skip-591;0;0;0
naive-break_skip-592;0;0;0
naive-break_skip-593;0;0;0
naive-break_skip-594;0;0;0
naive-break_skip-595;0;0;0
